Internal ID,Date,Document Number,Name,Zip Code,Terms,Item,Memo,Quantity,PO Unit Cost,Amount,Last Purchase Price,Location,Expense/COGS Account,Part Class,Status,Fulfilled/Received (Line Level),Expected Receipt Date
418077,8/26/2020,LV-3408-PO,MSC INDUSTRIAL SUPPLY CO,63195-3635,Due 15th of Month,Shop Supplies-6210,"Item #55300875 In Stock  WD-40 - 16 oz Multi–Use Product Industrial Size – Multi–Purpose Lubricant: Stop Squeaks, Removes & Protects, Loosens Rusted Parts, Free Sticky Mechanisms, Drives Out Moisture",12,7.36,88.32,,Texas (LV),Shop Supplies,,Fully Billed,Yes,
418077,8/26/2020,LV-3408-PO,MSC INDUSTRIAL SUPPLY CO,63195-3635,Due 15th of Month,Shop Supplies-6210,"Item #42747170 In Stock  3M - Very Fine Grade, Aluminum Oxide Hand Pad – Maroon, 6"" Wide x 9"" Long, Nonwoven",3,23.88,71.64,,Texas (LV),Shop Supplies,,Fully Billed,Yes,
418077,8/26/2020,LV-3408-PO,MSC INDUSTRIAL SUPPLY CO,63195-3635,Due 15th of Month,Shop Supplies-6210,Item #51615763 In Stock  MCR Safety - 100–Piece Anti–Fog Anti–Static Lens Cleaning Towelettes,2,6.93,13.86,,Texas (LV),Shop Supplies,,Fully Billed,Yes,
418077,8/26/2020,LV-3408-PO,MSC INDUSTRIAL SUPPLY CO,63195-3635,Due 15th of Month,Shop Supplies-6210,"Item #45751203 In Stock  Loctite - 16 Fluid Ounce Brush Top Can, White, Paste Chemical Pipe Thread Sealant – Series 5113",3,23.59,70.77,,Texas (LV),Shop Supplies,,Fully Billed,Yes,
418077,8/26/2020,LV-3408-PO,MSC INDUSTRIAL SUPPLY CO,63195-3635,Due 15th of Month,Shop Supplies-6210,"Item #00202291 In Stock  Loctite - 1 Lb Can High Temperature Anti–Seize Lubricant – Silver Colored, 1,600°F, Silver Colored, Water Resistant",3,28.92,86.76,,Texas (LV),Shop Supplies,,Fully Billed,Yes,
418077,8/26/2020,LV-3408-PO,MSC INDUSTRIAL SUPPLY CO,63195-3635,Due 15th of Month,Shop Supplies-6210,Item #59322933 In Stock  Bunn - Pack of (100) 10 Cup Flat Bottom Coffee Filters – Use with Bunn Model # BUN–VP17–2BLK,3,1.96,5.88,,Texas (LV),Shop Supplies,,Fully Billed,Yes,
418077,8/26/2020,LV-3408-PO,MSC INDUSTRIAL SUPPLY CO,63195-3635,Due 15th of Month,Perishable Tooling-6060,"Item #40203747 In Stock  Cleveland - 1/4–20 UNC H3 4–Flute Bright Finish High Speed Steel Straight Flute Standard Hand Tap – Bottoming Chamfer, Right Hand Thread, 63.5mm OAL, 25.4mm Thread Length, 3B, Series 1003",5,5.72,28.60,,Texas (LV),Perishable Tooling,,Fully Billed,Yes,
418555,8/27/2020,MAR-6974-PO,U-LINE,60680-1741,Net 30,Shipping Supplies-6180,"	 S-6372 Skid-Mate® - Orange, 125 - 225 lb Load Capacity 96/carton ",1,295.00,295.00,,New Albany (CM),Shipping Suppliers,,Fully Billed,Yes,
418605,8/27/2020,MAR-6977-PO,"O&D MANUFACTURING, INC",75693,Net 30,Description,T.F.T. Part Dimensions O.D. 16.500 I.D. 8.006 LENGTH 17.500 WEIGHT 769.60  R.T.R.B. Part Dimensions O.D. 16.500 I.D. 7.876 LENGTH 17.630,,,.00,,New Albany (CM),,,Fully Billed,Yes,
418605,8/27/2020,MAR-6977-PO,"O&D MANUFACTURING, INC",75693,Net 30,Description,PREVIOUSLY ORDERED UNDER MAR-6619-PO,,,.00,,New Albany (CM),,,Fully Billed,Yes,
418615,8/27/2020,LV-3413-PO,PINNACLE INDUSTRIES LTD.,77501,Net 30,R&M-6100,EQUIPMENT REPAIR AND MAINTENANCE:  MODEL: BMQT15DB / UTZ452946  WORK TO BE PERFORMED OUTLINED IN QUOTE: 0185031,1,422.40,422.40,,Texas (LV),Equipment Repair Maintenance,,Fully Billed,Yes,
418616,8/27/2020,MAR-6978-PO,MSC INDUSTRIES,63195-3635,Due 15th of Month,Perishable Tooling-6060,"Item #51026342 Partial  OSG - 8mm Diam, 12mm LOC, 2 Flute Solid Carbide Ball End Mill – WXL Finish, Single End, 100mm OAL, 8mm Shank Diam, Spiral Flute",20,80.85,1617.00,,New Albany (CM),Perishable Tooling,,Fully Billed,Yes,
418616,8/27/2020,MAR-6978-PO,MSC INDUSTRIES,63195-3635,Due 15th of Month,Perishable Tooling-6060,"Item #58178542 Ordered As: 5667082 Ships from Mfr. within 5 business days  Iscar - BLR250 MFW Grade IC830 Carbide Milling Insert – TiAlN/AlTiN/TiN Finish, 3.8mm Thick, 12.5mm Corner Radius",30,30.77,923.10,,New Albany (CM),Perishable Tooling,,Fully Billed,Yes,
418616,8/27/2020,MAR-6978-PO,MSC INDUSTRIES,63195-3635,Due 15th of Month,Tooling And Fixtures-6065,"Item #04231064 In Stock  Abbott Workholding Products - 10"" & Up Chuck Capacity, 1.5mm x 60° Serrated Attachment, Square Soft Lathe Chuck Jaw – 3 Jaws, Steel, 1.1811"" Btw Mount Hole Ctrs, 4–1/2"" Long x 1–1/2"" Wide x 2"" High, 0.6299"" Groove, 0.4724"" & 12mm Fastener",2,90.20,180.40,,New Albany (CM),TOOLING AND FIXTURES,,Fully Billed,Yes,
418616,8/27/2020,MAR-6978-PO,MSC INDUSTRIES,63195-3635,Due 15th of Month,Tooling And Fixtures-6065,"Item #04231072 In Stock  Abbott Workholding Products - 10"" & Up Chuck Capacity, 1.5mm x 60° Serrated Attachment, Square Soft Lathe Chuck Jaw – 3 Jaws, Steel, 1.1811"" Btw Mount Hole Ctrs, 4–1/2"" Long x 1–1/2"" Wide x 3"" High, 0.6299"" Groove, 0.4724"" & 12mm Fastener",8,117.37,938.96,,New Albany (CM),TOOLING AND FIXTURES,,Fully Billed,Yes,
418870,8/28/2020,MAR-6980-PO,MSC INDUSTRIES,63195-3635,Due 15th of Month,Tooling And Fixtures-6065,"Item #68068568 In Stock  Value Collection - M10x1.50, 10mm OAL, Flat Point Set Screw – Grade 14.9 (45H) Alloy Steel, 5mm Ke",100,.2654,26.54,,New Albany (CM),TOOLING AND FIXTURES,,Fully Billed,Yes,
418870,8/28/2020,MAR-6980-PO,MSC INDUSTRIES,63195-3635,Due 15th of Month,Shop Supplies-6210,"Item #01137454 Ordered As: EN1601DX5 In Stock  Lift-All - 5' Long x 1"" Wide, 2,400 Lb Vertical Capacity, 1 Ply, Polyester Web Sling – 1,900 Lb Choker Capacity, Yellow",1,13.32,13.32,,New Albany (CM),Shop Supplies,,Fully Billed,Yes,
418870,8/28/2020,MAR-6980-PO,MSC INDUSTRIES,63195-3635,Due 15th of Month,Shop Supplies-6210,"Item #89672026 In Stock  Lift-All - 6' Long x 1"" Wide, 3,200 Lb Vertical Capacity, 1 Ply, Polyester Web Sling – 2,500 Lb Choker Capacity",1,26.81,26.81,,New Albany (CM),Shop Supplies,,Fully Billed,Yes,
418870,8/28/2020,MAR-6980-PO,MSC INDUSTRIES,63195-3635,Due 15th of Month,Small Tools-6070,"Item #45292216 In Stock  Bondhus - 3/32"" Hex, Long Arm, Ball End Hex Key – 3.4""OAL, Inch System of Measuremen",20,1.09,21.80,,New Albany (CM),Small Tools,,Fully Billed,Yes,
418870,8/28/2020,MAR-6980-PO,MSC INDUSTRIES,63195-3635,Due 15th of Month,Small Tools-6070,"Item #33163486 Ships from Mfr. within 5 business days  Greenfield Threading - M10x1.50 Metric Coarse High Speed Steel Round Adjustable Die – 1"" OD, 3/8"" Thick, Right Hand Thread, Series 2290M",1,49.30,49.30,,New Albany (CM),Small Tools,,Fully Billed,Yes,
418870,8/28/2020,MAR-6980-PO,MSC INDUSTRIES,63195-3635,Due 15th of Month,Tooling And Fixtures-6065,"Item #51254456 In Stock  Value Collection - 1/4–20 UNC Hex Socket Cap Screw – 18–8 Stainless Steel, 5/8"" Length Under HeaD",25,.17,4.25,,New Albany (CM),TOOLING AND FIXTURES,,Fully Billed,Yes,
418870,8/28/2020,MAR-6980-PO,MSC INDUSTRIES,63195-3635,Due 15th of Month,Tooling And Fixtures-6065,"Item #05680079 In Stock  Value Collection - 1/4–20 UNC Hex Socket Cap Screw – 18–8 Stainless Steel, Fully Threaded, 3/4"" Length Under Head",100,.1906,19.06,,New Albany (CM),TOOLING AND FIXTURES,,Fully Billed,Yes,
418870,8/28/2020,MAR-6980-PO,MSC INDUSTRIES,63195-3635,Due 15th of Month,Tooling And Fixtures-6065,"Item #51254415 In Stock  Value Collection - 1/4–20 UNC Hex Socket Cap Screw – 18–8 Stainless Steel, 1–1/2"" Length Under Head",25,.35,8.75,,New Albany (CM),TOOLING AND FIXTURES,,Fully Billed,Yes,
418870,8/28/2020,MAR-6980-PO,MSC INDUSTRIES,63195-3635,Due 15th of Month,Tooling And Fixtures-6065,"Item #51263051 In Stock  Value Collection - 5/16–18 UNC Hex Socket Cap Screw – 18–8 Stainless Steel, 1"" Length Under Head",25,.41,10.25,,New Albany (CM),TOOLING AND FIXTURES,,Fully Billed,Yes,
418870,8/28/2020,MAR-6980-PO,MSC INDUSTRIES,63195-3635,Due 15th of Month,Tooling And Fixtures-6065,"Item #51254308 In Stock  Value Collection - 5/16–18 UNC Hex Socket Cap Screw – 18–8 Stainless Steel, 1–3/4"" Length Under Head",25,.59,14.75,,New Albany (CM),TOOLING AND FIXTURES,,Fully Billed,Yes,
418870,8/28/2020,MAR-6980-PO,MSC INDUSTRIES,63195-3635,Due 15th of Month,Tooling And Fixtures-6065,"Item #51263085 In Stock  Value Collection - 3/8–16 UNC Hex Socket Cap Screw – 18–8 Stainless Steel, 1–1/2"" Length Under Hea",30,.74,22.20,,New Albany (CM),TOOLING AND FIXTURES,,Fully Billed,Yes,
418870,8/28/2020,MAR-6980-PO,MSC INDUSTRIES,63195-3635,Due 15th of Month,Tooling And Fixtures-6065,"Item #51254209 In Stock  Value Collection - 3/8–16 UNC Hex Socket Cap Screw – 18–8 Stainless Steel, 2–1/2"" Length Under Head",40,1.15,46.00,,New Albany (CM),TOOLING AND FIXTURES,,Fully Billed,Yes,
418870,8/28/2020,MAR-6980-PO,MSC INDUSTRIES,63195-3635,Due 15th of Month,Tooling And Fixtures-6065,"Item #05667068 In Stock  Value Collection - #8–32 UNC Hex Socket Cap Screw – 18–8 Stainless Steel, 5/8"" Length Under Head",100,.0546,5.46,,New Albany (CM),TOOLING AND FIXTURES,,Fully Billed,Yes,
418870,8/28/2020,MAR-6980-PO,MSC INDUSTRIES,63195-3635,Due 15th of Month,Tooling And Fixtures-6065,"Item #67559369 In Stock  Value Collection - #8–32 UNC Hex Socket 82° Flat Cap Screw – 18–8 Stainless Steel, 5/8"" Overall Length",100,.0707,7.07,,New Albany (CM),TOOLING AND FIXTURES,,Fully Billed,Yes,
418870,8/28/2020,MAR-6980-PO,MSC INDUSTRIES,63195-3635,Due 15th of Month,Tooling And Fixtures-6065,"Item #68016047 In Stock  Value Collection - M6x1.00 Metric Coarse Hex Socket Cap Screw – 18–8 Austenitic Grade A2 Stainless Steel, Partially Threaded",100,.2031,20.31,,New Albany (CM),TOOLING AND FIXTURES,,Fully Billed,Yes,
418870,8/28/2020,MAR-6980-PO,MSC INDUSTRIES,63195-3635,Due 15th of Month,Tooling And Fixtures-6065,"Item #64697204 In Stock  Value Collection - M6x1.00 Metric Coarse Hex Socket Cap Screw – 18–8 Austenitic Grade A2 Stainless Steel, Fully Threaded",50,.19,9.50,,New Albany (CM),TOOLING AND FIXTURES,,Fully Billed,Yes,
418870,8/28/2020,MAR-6980-PO,MSC INDUSTRIES,63195-3635,Due 15th of Month,Tooling And Fixtures-6065,"Item #70979729 In Stock  Value Collection - #10–24 UNC, 3/8"" OAL, Cup Point Set Screw – Grade 18–8 Stainless Steel, 3/32"" Key",1,5.71,5.71,,New Albany (CM),TOOLING AND FIXTURES,,Fully Billed,Yes,
418870,8/28/2020,MAR-6980-PO,MSC INDUSTRIES,63195-3635,Due 15th of Month,Tooling And Fixtures-6065,"Item #70981675 In Stock  Value Collection - 1/4"" Diam x 5/8"" Pin Length 18–8 Stainless Steel Standard Dowel Pin – Bright Finish",1,12.04,12.04,,New Albany (CM),TOOLING AND FIXTURES,,Fully Billed,Yes,
418870,8/28/2020,MAR-6980-PO,MSC INDUSTRIES,63195-3635,Due 15th of Month,Tooling And Fixtures-6065,"Item #31974397 In Stock  Made in USA - 12"" Long x 1/4"" High x 1/4"" Wide, Undersized Key Stock – 18–8 Stainless Steel",2,6.09,12.18,,New Albany (CM),TOOLING AND FIXTURES,,Fully Billed,Yes,
418870,8/28/2020,MAR-6980-PO,MSC INDUSTRIES,63195-3635,Due 15th of Month,Tooling And Fixtures-6065,"Item #31974439 In Stock  Made in USA - 12"" Long x 3/8"" High x 3/8"" Wide, Undersized Key Stock – 18–8 Stainless Stee",2,11.16,22.32,,New Albany (CM),TOOLING AND FIXTURES,,Fully Billed,Yes,
418870,8/28/2020,MAR-6980-PO,MSC INDUSTRIES,63195-3635,Due 15th of Month,Tooling And Fixtures-6065,"Item #31974496 In Stock  Made in USA - 12"" Long x 5/8"" High x 5/8"" Wide, Undersized Key Stock – 18–8 Stainless Steel",1,28.44,28.44,,New Albany (CM),TOOLING AND FIXTURES,,Fully Billed,Yes,
418898,8/28/2020,MAR-6982-PO,McNICHOLS CO.,30392-1211,Net 30,Description, PREVIOUSLY ORDERED UNDER MAR-4607-PO ,,,.00,,New Albany (CM),,,Fully Billed,Yes,
418902,8/28/2020,MAR-6983-PO,MCMASTER-CARR,60680-7630,2% 10 Net 30,D114,"SHAFT COLLAR FOR 1/4"" DIAMETER, TYPE 303, McM # 6462K12",20,3.31,66.20,3.31,New Albany (CM),Cost of Goods Sold-Mfg,30RA - MAR RSA PARTS,Fully Billed,Yes,
418902,8/28/2020,MAR-6983-PO,MCMASTER-CARR,60680-7630,2% 10 Net 30,SPU20,"HHS 1-8 X 6 - 1/2"" MCM# 91247A970",2,10.81,21.62,10.81,New Albany (CM),Cost of Goods Sold-Mfg,30RS - Marine Raw Stock,Fully Billed,Yes,
418902,8/28/2020,MAR-6983-PO,MCMASTER-CARR,60680-7630,2% 10 Net 30,SPU22,"SHCS 1/2""-13 x 7/8"" MCM# 92185A709",3,2.96,8.88,2.96,New Albany (CM),Cost of Goods Sold-Mfg,30RS - Marine Raw Stock,Fully Billed,Yes,
418902,8/28/2020,MAR-6983-PO,MCMASTER-CARR,60680-7630,2% 10 Net 30,SPU24,"HHS 1-8 X 12"" MCM# 91257A987, 3 per SPU",3,16.42,49.26,16.38,New Albany (CM),Cost of Goods Sold-Mfg,30RP - Marine Resale Products,Fully Billed,Yes,
418902,8/28/2020,MAR-6983-PO,MCMASTER-CARR,60680-7630,2% 10 Net 30,SPU25,"DOWEL PIN 1/2"" x 2-1/2"" MCM# 98381A722",10,1.736,17.36,1.73,New Albany (CM),Cost of Goods Sold-Mfg,30RP - Marine Resale Products,Fully Billed,Yes,
418902,8/28/2020,MAR-6983-PO,MCMASTER-CARR,60680-7630,2% 10 Net 30,SPU26,"SHCS 3/8""-16 x 4"" MCM# 92185A645",8,3.54,28.32,3.67,New Albany (CM),Cost of Goods Sold-Mfg,30RP - Marine Resale Products,Fully Billed,Yes,
418905,8/28/2020,MAR-6986-PO,MSC INDUSTRIES,63195-3635,Due 15th of Month,Hinge-Piano-SS-6',"Continuous Hinges; Type: Without Holes; Overall Length: 72""  ; DOCU BOXES, MSC 32959744",14,30.52,427.28,35.80,New Albany (CM),Cost of Goods Sold-Mfg,30RP - Marine Resale Products,Fully Billed,Yes,
418905,8/28/2020,MAR-6986-PO,MSC INDUSTRIES,63195-3635,Due 15th of Month,Tooling And Fixtures-6065,"Item #03389004 In Stock  Dunham Tool - 3/4 to 2"" Grip, 2"" Face Diam, 1–1/2"" Body Length, Ledloy, Expanding Lathe Mandrel – Straight Shank, 3/4"" Shank Diam",1,105.83,105.83,,New Albany (CM),TOOLING AND FIXTURES,,Fully Billed,Yes,
418905,8/28/2020,MAR-6986-PO,MSC INDUSTRIES,63195-3635,Due 15th of Month,Tooling And Fixtures-6065,"Item #54734983 Ordered As: 6078860 In Stock  Sandvik Coromant - C6 Outside Modular Connection, 1"" Hole Diam, Capto to Weldon Straight Shank Adapter – 85mm Projection, 48.4mm Nose Diam, 123mm OAL, Through Coolant",1,312.18,312.18,,New Albany (CM),TOOLING AND FIXTURES,,Fully Billed,Yes,
418905,8/28/2020,MAR-6986-PO,MSC INDUSTRIES,63195-3635,Due 15th of Month,Tooling And Fixtures-6065,"Item #61163473 In Stock  Sandvik Coromant - C6 Outside Modular Connection, 1–1/4"" Hole Diam, Capto to Weldon Straight Shank Adapter – 85mm Projection, 54.4mm Nose Diam, 123mm OAL, Through Coolant",1,312.18,312.18,,New Albany (CM),TOOLING AND FIXTURES,,Fully Billed,Yes,
419142,8/28/2020,LV-3422-PO,MCMASTER-CARR,60680-7630,2% 10 Net 30,"LV-U-BOLT 8""",STAINLESS STEEL U BOLT; MCM# 8896T33 USED TO ATTACH SIGN TO VAPOR LINE,40,31.03,1241.20,31.03,Texas (LV),Cost of Goods Sold-Resale Itms,LVRP - Law Valve Resale Products,Fully Billed,Yes,
419142,8/28/2020,LV-3422-PO,MCMASTER-CARR,60680-7630,2% 10 Net 30,"LV-U-BOLT 8""",STAINLESS STEEL U BOLT; MCM# 8896T33 USED TO ATTACH SIGN TO VAPOR LINE,10,31.03,310.30,31.03,Texas (LV),Cost of Goods Sold-Resale Itms,LVRP - Law Valve Resale Products,Fully Billed,Yes,
419143,8/28/2020,LV-3423-PO,BAY AREA FASTENERS & SUPPLY,77520,Net 15,Production Supplies-6080,5/8-11 X 2 SS HEX CAP SCREW,10,.75,7.50,,Texas (LV),Production Supplies,,Fully Billed,Yes,
419195,8/31/2020,LV-3424-PO,MCMASTER-CARR,60680-7630,2% 10 Net 30,Tooling And Fixtures-6065,"Bearing Retaining Locknut Zinc-Plated Carbon Steel, M24 x 1.5 mm Thread Size Part number 3552N31 ",2,25.43,50.86,,Texas (LV),TOOLING AND FIXTURES,,Fully Billed,Yes,
419195,8/31/2020,LV-3424-PO,MCMASTER-CARR,60680-7630,2% 10 Net 30,Tooling And Fixtures-6065,"Precision Acme Externally Threaded Nut Left Hand, 673 Bronze, 1-1/4""-5 Thread Size Part number 95072A218 ",1,97.98,97.98,,Texas (LV),TOOLING AND FIXTURES,,Fully Billed,Yes,
419221,8/31/2020,LV-3425-PO,"AMERAFLEX SEALING PRODUCTS INC,",77536,Net 30,Production Supplies-6080,EXPEDITE SAME DAY,1,100.00,100.00,,Texas (LV),Production Supplies,,Fully Billed,Yes,
419377,8/31/2020,RP-302-PO,MCMASTER-CARR,60680-7630,2% 10 Net 30,Small Tools-6070,"Vibration-Resistant Pressure Gauge with Brass Case and Certificate 1/4 NPT Male Bottom Connection, 2-1/2"" Dial Part number 3481K11 ",4,165.35,661.40,,New Albany (RL),Small Tools,,Fully Billed,Yes,
419388,8/31/2020,MAR-6997-PO,FOX VALLEY SPRING COMPANY,54942,Net 30,Description, **REFERENCE SPRING WILL BE PROVIDED TO FOX VALLEY FOR REVIEW AGAINST PRODUCTION UNITS**,,,.00,,New Albany (CM),,,Fully Billed,Yes,
420009,9/1/2020,RP-303-PO,,60101,Net 30,NIP-PRODUCT-COGS,1.265” ID x .093” CS FEP/solid Silicone,25,3.94,98.50,,New Albany (RL),Cost of Goods Sold-Mfg,,Fully Billed,Yes,
420009,9/1/2020,RP-303-PO,,60101,Net 30,NIP-PRODUCT-COGS,DROP SHIP FEE,1,10.00,10.00,,New Albany (RL),Cost of Goods Sold-Mfg,,Fully Billed,Yes,
420013,9/1/2020,MAR-6998-PO,PRECISION GRINDING INC,35022,Net 30,INTRA-CO-1032,"X3.250 1045 3.25 x 13.50 x 30.25 DWG (Base Upright) (Flame Cut; Stress Relieve; Grind 1 Side to Clean Up; Machine Complete) (NOTE: For the inside cutout, we would need at least 1/4 radius (preferably 1/2 radius) machined in corners; NOTE: For the 1.687 diameter callout, we would need to quote +.0008/-.000 instead of + .0005/-.000)",2,6298.00,12596.00,,New Albany (CM),Intercompany Receivable,,Rejected by Supervisor,No,
420013,9/1/2020,MAR-6998-PO,PRECISION GRINDING INC,35022,Net 30,INTRA-CO-1032,X2.250 1045  2.25 x 3.75 x 61.00 DWG (Parallel) (Flame Cut; Stress Relieve; Grind 3 Sides; Machine Complete),2,2312.00,4624.00,,New Albany (CM),Intercompany Receivable,,Rejected by Supervisor,No,
420013,9/1/2020,MAR-6998-PO,PRECISION GRINDING INC,35022,Net 30,INTRA-CO-1032,FREIGHT,1,175.00,175.00,,New Albany (CM),Intercompany Receivable,,Rejected by Supervisor,No,
420014,9/1/2020,MAR-6999-PO,"KELLCO PRECISION MACHINE & TOOL, INC.",47122,Net 30,INTRA-CO-1032,206AF750T	Bearing Support ,2,870.00,1740.00,,New Albany (CM),Intercompany Receivable,,Pending Receipt,No,
420014,9/1/2020,MAR-6999-PO,"KELLCO PRECISION MACHINE & TOOL, INC.",47122,Net 30,INTRA-CO-1032,206AF946T	Bearing Support ,2,740.00,1480.00,,New Albany (CM),Intercompany Receivable,,Pending Receipt,No,
420014,9/1/2020,MAR-6999-PO,"KELLCO PRECISION MACHINE & TOOL, INC.",47122,Net 30,INTRA-CO-1032,219AF1017T	Tension Arm ,2,530.00,1060.00,,New Albany (CM),Intercompany Receivable,,Pending Receipt,No,
420014,9/1/2020,MAR-6999-PO,"KELLCO PRECISION MACHINE & TOOL, INC.",47122,Net 30,INTRA-CO-1032,226AF821T	Rest Pad ,2,110.00,220.00,,New Albany (CM),Intercompany Receivable,,Pending Receipt,No,
420094,9/1/2020,MAR-7004-PO,MSC INDUSTRIES,63195-3635,Due 15th of Month,Perishable Tooling-6060,"Item #00451047 In Stock  Made in USA - 1/2"" Cut Diam, 1/4"" Shank Diam, Carbide Single Cut Tree Burr – Point End, 2–3/4"" OAL, 1"" LOC, Titanium Nitride Finish",1,49.52,49.52,,New Albany (CM),Perishable Tooling,,Fully Billed,Yes,
420094,9/1/2020,MAR-7004-PO,MSC INDUSTRIES,63195-3635,Due 15th of Month,Shop Supplies-6210,"Item #81193468 In Stock  Lift-All - 6' Long x 1"" Wide, 3,200 Lb Vertical Capacity, 2 Ply, Polyester Web Sling – 2,500 Lb Choker Capacity, Yellow",2,32.17,64.34,,New Albany (CM),Shop Supplies,,Fully Billed,Yes,
420132,9/1/2020,MAR-7007-PO,O'NEAL STEEL INC,31193-4243,Net 60,30RPL1/4x48x96 A-36,"1/4"" X 48"" X 96""  A-36  (1 PLATE = 327LBS)  (1)",1,152.90,152.90,542.85,New Albany (CM),Cost of Goods Sold-Mfg,30RS - Marine Raw Stock,Fully Billed,Yes,
420133,9/1/2020,MAR-7008-PO,MCMASTER-CARR,60680-7630,2% 10 Net 30,NIP-PRODUCT-COGS,Safety Chain for Trailers for 16000 lbs. Maximum Trailer Weight Per Pair Part number 25475T11 ,2,28.26,56.52,,New Albany (CM),Cost of Goods Sold-Mfg,,Fully Billed,Yes,
420137,9/1/2020,LV-3429-PO,MSC INDUSTRIAL SUPPLY CO,63195-3635,Due 15th of Month,Shop Supplies-6210,"Item #71922595 In Stock  Cooper Bussmann - 250 VAC, 32 VDC, 10 Amp, Fast–Acting Miniature Glass Fuse – 1–1/4"" OAL, 1/4"" Diam",10,1.06,10.60,,Texas (LV),Shop Supplies,,Fully Billed,Yes,
420137,9/1/2020,LV-3429-PO,MSC INDUSTRIAL SUPPLY CO,63195-3635,Due 15th of Month,Shop Supplies-6210,"Item #00324459 In Stock  3M - 2 Qty 1 Pack Yellow Cartridge – Series 6000, Protects Against Acid Gas, Organic Vapo",2,13.81,27.62,,Texas (LV),Shop Supplies,,Fully Billed,Yes,
420137,9/1/2020,LV-3429-PO,MSC INDUSTRIAL SUPPLY CO,63195-3635,Due 15th of Month,Shop Supplies-6210,"Item #00324426 In Stock  3M - Series 6000, Size L Half Mask Respirator – 4–Point Suspension, Bayonet Connection",4,16.57,66.28,,Texas (LV),Shop Supplies,,Fully Billed,Yes,
420455,9/2/2020,LV-3431-PO,MSC INDUSTRIAL SUPPLY CO,63195-3635,Due 15th of Month,Small Tools-6070,"Item #06442826 In Stock  INTERAPID® - 0.06 Inch Range, 0.0005 Inch Dial Graduation, Horizontal Dial Test Indicator – 1–1/2 Inch White Dial, 0–15–0 Dial Reading",1,228.17,228.17,,Texas (LV),Small Tools,,Fully Billed,Yes,
420460,9/2/2020,MAR-7012-PO,MSC INDUSTRIES,63195-3635,Due 15th of Month,EMPLOYEE-PURCHASE-1080,"Item #66417072 In Stock  Milwaukee Tool - 18V, 0 to 3,000 SPM, Cordless Reciprocating Saw – 1–1/8"" Stroke Length, 17–3/4"" Saw Length, Lithium–Ion Batteries Not Included",1,209.86,209.86,,New Albany (CM),Accounts Receivable Employees,,Fully Billed,Yes,
420460,9/2/2020,MAR-7012-PO,MSC INDUSTRIES,63195-3635,Due 15th of Month,Perishable Tooling-6060,"Item #51484434 In Stock  Guhring - 0.65 to 0.669"", 54.1mm Max Depth, 3/4"" Shank Diam, 80mm Flute, Replaceable–Tip Drill – Uses HT 800 WP Inserts, Series 4107",2,247.16,494.32,,New Albany (CM),Perishable Tooling,,Fully Billed,Yes,
420460,9/2/2020,MAR-7012-PO,MSC INDUSTRIES,63195-3635,Due 15th of Month,Tooling And Fixtures-6065,"Item #56125081 Ordered As: 6078859 Ships from Mfr. within 3 business days  Sandvik Coromant - 3/4;C6 System Size, Modular Tool Holding System Adapter – 66mm Projection, 35.8mm Body Diam, 4.0945"" OAL",1,451.98,451.98,,New Albany (CM),TOOLING AND FIXTURES,,Fully Billed,Yes,
420460,9/2/2020,MAR-7012-PO,MSC INDUSTRIES,63195-3635,Due 15th of Month,Perishable Tooling-6060,"Item #39335781 Ordered As: 03080992 Ships from Mfr. within 5 business days  Seco - 96mm Max Drill Depth, 3xD, 32mm Diam, Indexable Insert Drill – Drill Style SD523, Takes 2 Inserts, Modular Connection",1,659.12,659.12,,New Albany (CM),Perishable Tooling,,Fully Billed,Yes,
420868,9/2/2020,LV-3432-PO,MCMASTER-CARR,60680-7630,2% 10 Net 30,NIP-PRODUCT-COGS,"Compact Flow Sight for Water and Oil 303 Stainless Steel Body, 1/2 NPT Female Part number 6955T24 ",2,47.60,95.20,,Texas (LV),Cost of Goods Sold-Mfg,,Fully Billed,Yes,
421124,9/3/2020,LV-3435-PO,TEXAS GAUGE & CONTROLS INC,77061,Net 30,NIP-PRODUCT-COGS,GROUP CERTIFICATE SPECIAL  * A COPE TO BE INCLUDED IN EACH GAUGE BOX**,1,37.50,37.50,,Texas (LV),Cost of Goods Sold-Mfg,,Fully Billed,Yes,
421238,9/3/2020,MAR-7016-PO,"MACHINE SERVICE, INC",54307-0265,Net 30,Description, PLEASE SHIP: UPS Red ERL Acct 429881,,,.00,,New Albany (CM),,,Fully Billed,Yes,
421239,9/3/2020,MAR-7017-PO,MSC INDUSTRIES,63195-3635,Due 15th of Month,Latch-WB-59806364,Latches; Type: Extended Base Wing Turn; Length ( MSC) for side door Doc. Box,20,8.76,175.20,9.52,New Albany (CM),Cost of Goods Sold-Mfg,30RP - Marine Resale Products,Fully Billed,Yes,
421239,9/3/2020,MAR-7017-PO,MSC INDUSTRIES,63195-3635,Due 15th of Month,Tooling And Fixtures-6065,"Item #31926041 Ordered As: 5730103 In Stock  Sandvik Coromant - C6 Modular Connection ER ER16 Collet Chuck – 138mm OAL, 100mm Projection",2,379.32,758.64,,New Albany (CM),TOOLING AND FIXTURES,,Fully Billed,Yes,
